CustomerID,Name,Age,Gender,JoinDate,SubscriptionType,MonthlyFee,PaymentMethod,TotalWatchTime,Cancelled,Email,Country,Region,LastLoginDate,NumSupportTickets,LoyaltyPoints,ReferralSource,PreferredDevice,PaymentFrequency
1239,Jane White,76,Female,12/11/2019,Basic,10.95,Credit Card,2.15,FALSE,jwhite1239@yahoo.com,UK,Region10,22/12/2023,1,916,SocialMedia,Mobile,Monthly
1240,Robert Johnson,29,Male,3/10/2021,Standard,15,Credit Card,18.78,FALSE,rjohnson1240@yahoo.com,France,West,26/06/2025,3,2,Website,Desktop,Monthly
1241,Alex Taylor,45,Male,20/10/2020,Basic,10.27,Debit Card,20.91,FALSE,ataylor1241@example.com,USA,Central,26/06/2025,3,255,Friend,Desktop,Monthly
1242,Laura Anderson,33,Female,18/05/2018,Basic,10.43,Credit Card,33.28,FALSE,noatsign.com,UK,North,20/08/2024,1,297,Website,Mobile,Monthly
1243,Robert Harris,77,Male,24/07/2023,Basic,11.68,Credit Card,16.43,FALSE,rharris1243@gmail.com,USA,North,26/06/2025,1,696,OrganicSearch,Desktop,Monthly
1244,Michael Harris,36,Female,9/02/2023,Basic,9.83,Debit Card,2.21,FALSE,mharris1244@yahoo.com,Australia,Region10,26/06/2025,2,299,Ad,Mobile,Monthly
1245,Emily Martin,53,Female,26/09/2018,Standard,15.38,Bank Transfer,12.76,FALSE,emartin1245@yahoo.com,France,Region9,30/01/2023,1,30,OrganicSearch,Desktop,Monthly
1246,David Smith,69,Prefer not to say,2/11/2021,Basic,11.35,Credit Card,17.93,FALSE,dsmith1246@yahoo.com,Canada,Region9,26/06/2025,1,149,SocialMedia,Mobile,Monthly
1247,Laura Taylor,70,Male,2/05/2021,Standard,14.87,Paypal,26.91,FALSE,ltaylor1247@gmail.com,USA,Region8,1/09/2024,0,337,Friend,Mobile,Quarterly
1248,John Harris,50,Male,31/05/2024,Basic,10.67,Credit Card,50.75,FALSE,jharris1248@yahoo.com,USA,East,10/04/2025,1,260,Ad,Desktop,Quarterly
1249,Emily Smith,38,Prefer not to say,31/08/2020,Premium,20.34,Credit Card,11.32,FALSE,esmith1249@example.com,Australia,Region6,26/06/2025,3,706,Website,Desktop,Monthly
1250,John Smith,18,Female,28/02/2021,Basic,8.57,Debit Card,11.98,FALSE,jsmith1250@gmail.com,USA,South,26/06/2025,1,530,Website,Mobile,Monthly
1251,Jane White,45,Female,11/06/2021,Basic,7.82,Credit Card,0.61,TRUE,jwhite1251@streamworld.com,UK,Region9,16/05/2023,1,231,Ad,Tablet,Quarterly
1253,Olivia White,55,Male,17/10/2023,Premium,21.03,Debit Card,10.74,TRUE,owhite1253@gmail.com,Australia,North,26/06/2025,0,310,Friend,Mobile,Monthly
1254,Jane Johnson,49,Male,2/11/2023,Standard,14.28,Credit Card,11.98,FALSE,jjohnson1254@gmail.com,France,North,26/06/2025,4,256,OrganicSearch,Mobile,Monthly
1255,Jane Johnson,58,Female,27/03/2018,Standard,13.53,Credit Card,45.26,FALSE,jjohnson1255@yahoo.com,Australia,Region6,15/01/2023,1,291,Ad,Mobile,Monthly
1256,Jane White,71,Non-binary,12/03/2024,Premium,19.46,Credit Card,6.77,FALSE,jwhite1256@example.com,USA,Region9,26/06/2025,0,29,Website,Desktop,Monthly
1257,Olivia Martin,79,Male,31/12/2020,Basic,11.17,Credit Card,36.94,FALSE,omartin1257@streamworld.com,Canada,West,10/04/2025,0,660,SocialMedia,Mobile,Monthly
1258,Robert Anderson,79,Female,13/09/2018,Basic,8.65,Debit Card,17.98,FALSE,randerson1258@yahoo.com,USA,Region6,24/03/2021,0,985,Friend,Mobile,Quarterly
1260,Michael Thomas,76,Male,26/09/2018,Premium,20.37,Debit Card,42.94,FALSE,mthomas1260@streamworld.com,USA,Region7,11/03/2021,1,634,Website,Desktop,Quarterly
1262,Michael Martin,22,Female,21/04/2020,Basic,9.66,Credit Card,4.29,TRUE,mmartin1262@streamworld.com,UK,Region6,3/07/2024,2,104,Friend,Mobile,Monthly
1263,David White,73,Male,13/10/2024,Basic,9.32,Credit Card,5.93,TRUE,dwhite1263@streamworld.com,Australia,Central,26/06/2025,2,4,Website,Mobile,Quarterly
1264,Michael Smith,72,Male,7/06/2024,Basic,9.77,Debit Card,18.19,FALSE,msmith1264@example.com,USA,Central,9/06/2024,1,552,Ad,Mobile,Monthly
1266,Robert Anderson,20,Male,1/06/2022,Premium,19.9,Debit Card,24.34,FALSE,randerson1266@yahoo.com,France,West,26/06/2025,3,435,Website,Desktop,Monthly
1268,Jane White,27,Male,20/08/2022,Basic,9.8,Bank Transfer,20.04,FALSE,jwhite1268@example.com,Australia,Region10,24/09/2022,0,354,Friend,Mobile,Monthly
1269,Olivia Harris,72,Female,30/10/2021,Basic,9.24,Credit Card,17.88,FALSE,oharris1269@streamworld.com,Canada,West,26/06/2025,2,1000,SocialMedia,Mobile,Monthly
1270,Olivia Brown,75,Prefer not to say,1/11/2018,Standard,15.38,Paypal,15.87,TRUE,obrown1270@gmail.com,UK,East,14/11/2024,1,323,Website,Mobile,Monthly
1271,Emily Smith,69,Female,31/03/2024,Premium,18.04,Credit Card,22.63,FALSE,esmith1271@gmail.com,Canada,Central,26/06/2025,2,197,Website,Desktop,Quarterly
1272,Robert Martin,74,Female,31/08/2022,Basic,10.61,Paypal,45.92,TRUE,user@@domain,France,Region9,26/06/2025,1,120,SocialMedia,Mobile,Monthly
1273,Jane Taylor,48,Female,28/01/2018,Standard,16.39,Debit Card,10.07,FALSE,jtaylor1273@gmail.com,USA,North,11/01/2021,3,729,SocialMedia,Desktop,Monthly
1275,Jane Martin,65,Female,29/08/2019,Premium,18.1,Debit Card,0.95,FALSE,jmartin1275@gmail.com,Australia,Region7,26/06/2025,0,210,Website,Mobile,Monthly
1276,Olivia Thomas,30,Female,8/05/2024,Basic,9.94,Credit Card,14.08,FALSE,othomas1276@streamworld.com,Australia,Region9,26/06/2025,0,851,SocialMedia,Mobile,Monthly
1277,Sarah Thomas,66,Male,18/08/2020,Standard,14.21,Paypal,22.44,FALSE,sthomas1277@gmail.com,Canada,North,13/07/2022,3,106,Website,Desktop,Monthly
1278,Laura Johnson,72,Non-binary,7/08/2018,Standard,14.87,Credit Card,0.5,FALSE,ljohnson1278@streamworld.com,Canada,Region9,5/08/2023,1,866,Friend,Desktop,Monthly
1279,Alex Smith,32,Male,11/08/2024,Basic,9.3,Credit Card,9.26,FALSE,asmith1279@streamworld.com,Australia,Region8,26/06/2025,1,937,Friend,Mobile,Monthly
1280,Alex Johnson,54,Male,10/01/2021,Basic,10.35,Credit Card,4.13,FALSE,ajohnson1280@gmail.com,Canada,Region6,26/06/2025,1,989,Friend,Mobile,Annual
1281,Sarah Johnson,18,Female,22/06/2023,Standard,12.22,Debit Card,7.68,TRUE,sjohnson1281@gmail.com,UK,North,26/06/2025,5,74,Website,Mobile,Monthly
1282,Olivia Martin,39,Prefer not to say,12/05/2018,Standard,15.33,Debit Card,71.07,FALSE,omartin1282@example.com,USA,Central,27/12/2021,1,984,Website,Desktop,Monthly
1283,David Thomas,44,Female,25/08/2024,Standard,16.54,Credit Card,2.64,TRUE,dthomas1283@yahoo.com,Canada,South,26/06/2025,1,791,Friend,Mobile,Monthly
1285,Sarah Harris,21,Female,7/02/2023,Standard,14.98,Credit Card,8.23,FALSE,sharris1285@example.com,Canada,Region10,25/08/2024,1,513,Website,Tablet,Annual
1286,Olivia Taylor,61,Female,4/07/2019,Standard,12.96,Debit Card,14.61,TRUE,otaylor1286@streamworld.com,USA,West,15/12/2023,1,254,Friend,Mobile,Monthly
1287,Laura Smith,46,Male,9/09/2021,Premium,20.68,Paypal,9.34,FALSE,lsmith1287@streamworld.com,USA,West,10/06/2022,1,264,Website,Mobile,Monthly
1288,David Anderson,38,Male,27/10/2018,Standard,15.9,Paypal,63.06,FALSE,danderson1288@example.com,Germany,Region9,24/06/2024,0,644,SocialMedia,Desktop,Monthly
1290,Alex Brown,73,Female,23/01/2025,Standard,14.68,Credit Card,18.83,FALSE,abrown1290@example.com,Australia,East,26/06/2025,1,188,Ad,Mobile,Monthly
1291,John Jackson,78,Female,18/07/2023,Premium,20.55,Debit Card,9.45,FALSE,jjackson1291@gmail.com,UK,Region8,3/08/2024,1,803,Friend,Mobile,Quarterly
1292,John Harris,47,Male,11/04/2020,Basic,9.7,Credit Card,24.71,TRUE,jharris1292@gmail.com,UK,West,1/03/2023,3,160,SocialMedia,Mobile,Monthly
1293,Jane Anderson,74,Non-binary,26/08/2022,Standard,14.2,Credit Card,105.63,TRUE,janderson1293@example.com,USA,Region10,20/07/2023,1,379,Ad,Mobile,Monthly
1295,Jane Taylor,63,Male,20/09/2018,Standard,14.14,Bank Transfer,0.42,FALSE,jtaylor1295@gmail.com,UK,Central,18/08/2022,2,460,Friend,Mobile,Annual
1296,Jane Johnson,37,Male,16/10/2021,Basic,11.06,Paypal,7.45,FALSE,jjohnson1296@gmail.com,France,South,26/03/2025,1,762,Friend,Mobile,Quarterly
1297,Robert Jackson,55,Female,9/05/2018,Standard,12.98,Paypal,56.97,TRUE,rjackson1297@example.com,France,Region8,20/10/2022,1,631,SocialMedia,Desktop,Monthly
1298,Olivia Thomas,61,Female,14/04/2022,Standard,15.93,Paypal,55.76,FALSE,othomas1298@gmail.com,Germany,Central,26/06/2025,2,424,Ad,Mobile,Monthly
1299,Emily Thomas,32,Male,2/03/2019,Basic,9.85,Paypal,11.17,FALSE,ethomas1299@example.com,Canada,East,18/05/2023,3,553,Website,Desktop,Quarterly
1300,Emily Johnson,53,Male,28/05/2023,Premium,20.24,Credit Card,21.52,FALSE,ejohnson1300@streamworld.com,USA,East,7/01/2024,2,400,Ad,Desktop,Monthly
1301,Robert Thomas,55,Male,30/09/2022,Basic,10.15,Credit Card,16.3,TRUE,rthomas1301@yahoo.com,UK,Region9,17/04/2024,0,33,SocialMedia,Desktop,Monthly
1302,Sarah Anderson,71,Male,7/12/2018,Premium,18.94,Debit Card,2.85,FALSE,sanderson1302@example.com,Canada,West,9/05/2019,1,446,Friend,Desktop,Monthly
1303,Alex Jackson,44,Female,30/10/2019,Standard,15.01,Bank Transfer,11.37,FALSE,ajackson1303@example.com,UK,Region8,8/04/2022,2,286,SocialMedia,Mobile,Annual
1304,Alex Martin,80,Female,7/11/2023,Basic,11.59,Debit Card,14.74,FALSE,amartin1304@example.com,USA,South,30/01/2024,1,913,Ad,Desktop,Monthly
1305,Olivia Brown,28,Prefer not to say,31/08/2023,Standard,16.72,Credit Card,7.1,FALSE,obrown1305@gmail.com,UK,East,26/06/2025,2,247,Friend,Mobile,Monthly
1306,David Harris,58,Female,27/09/2023,Standard,13.74,Paypal,31.11,FALSE,dharris1306@example.com,Canada,Region6,26/06/2025,2,485,Ad,Tablet,Quarterly
1307,John Taylor,60,Female,15/02/2025,Basic,10.11,Debit Card,22.48,TRUE,jtaylor1307@gmail.com,Germany,Region6,26/06/2025,0,898,SocialMedia,Tablet,Quarterly
1308,David Johnson,32,Male,3/03/2025,Standard,13.55,Debit Card,16.22,TRUE,djohnson1308@streamworld.com,USA,Region8,26/06/2025,4,35,Ad,Mobile,Monthly
1309,John Thomas,78,Male,30/04/2023,Standard,12.49,Paypal,48.61,FALSE,jthomas1309@gmail.com,Germany,North,27/01/2025,2,396,Ad,Mobile,Annual
1310,Michael Taylor,29,Female,20/07/2023,Basic,11.11,Credit Card,25.68,FALSE,mtaylor1310@gmail.com,France,Region8,24/01/2025,2,824,Website,Mobile,Monthly
1311,Michael Smith,31,Male,26/03/2022,Premium,20.11,Paypal,32.11,FALSE,msmith1311@streamworld.com,UK,Region9,16/02/2025,2,543,OrganicSearch,Mobile,Monthly
1313,Laura Anderson,77,Female,16/10/2022,Premium,19.44,Paypal,10.88,FALSE,landerson1313@yahoo.com,Australia,Region8,1/03/2024,1,173,Friend,Tablet,Monthly
1314,Jane Jackson,33,Male,8/06/2019,Standard,17.99,Credit Card,5.42,FALSE,jjackson1314@streamworld.com,UK,North,25/08/2021,1,240,Ad,Tablet,Annual
1315,Alex Smith,26,Female,25/09/2018,Premium,21.42,Debit Card,8.72,FALSE,asmith1315@example.com,Germany,Region6,13/05/2024,4,701,SocialMedia,Mobile,Monthly
1316,Jane Brown,49,Female,2/03/2021,Standard,15.36,Paypal,29.23,FALSE,jbrown1316@example.com,Germany,South,4/06/2022,1,237,Friend,Mobile,Monthly
1317,Olivia Martin,41,Non-binary,21/12/2020,Premium,17.87,Paypal,0.34,FALSE,omartin1317@streamworld.com,Canada,Central,11/07/2021,2,628,Website,Mobile,Annual
1318,Robert Smith,23,Male,19/08/2018,Basic,10.36,Debit Card,8.01,FALSE,rsmith1318@yahoo.com,USA,South,26/06/2025,5,43,Friend,Mobile,Annual
1319,Laura Smith,76,Non-binary,1/09/2022,Basic,9.91,Debit Card,1.94,TRUE,lsmith1319@gmail.com,USA,West,26/06/2025,2,442,SocialMedia,Desktop,Monthly
1320,Jane Johnson,18,Female,1/01/2022,Standard,15.57,Credit Card,68.96,FALSE,jjohnson1320@gmail.com,France,West,19/05/2025,3,670,Ad,Mobile,Quarterly
1321,Sarah Martin,35,Female,4/12/2023,Premium,19.77,Credit Card,18.87,FALSE,smartin1321@gmail.com,UK,West,26/06/2025,0,960,SocialMedia,Mobile,Monthly
1323,John Martin,80,Male,1/10/2022,Standard,14.82,Credit Card,47.98,FALSE,jmartin1323@example.com,France,Region10,26/06/2025,3,801,Friend,Desktop,Quarterly
1324,David Brown,65,Female,31/05/2019,Basic,9.25,Bank Transfer,5.63,TRUE,dbrown1324@yahoo.com,Australia,South,26/06/2025,1,74,Website,Mobile,Monthly
1325,Michael Taylor,74,Male,7/04/2021,Basic,7.99,Credit Card,1.94,FALSE,noatsign.com,France,South,3/08/2021,1,667,Friend,Mobile,Monthly
1327,John Thomas,27,Female,1/08/2020,Basic,10.01,Credit Card,39.51,FALSE,jthomas1327@streamworld.com,Germany,South,30/11/2024,0,261,Friend,Mobile,Monthly
1328,Olivia Brown,22,Male,18/10/2021,Basic,8.74,Debit Card,26.85,FALSE,obrown1328@yahoo.com,France,West,26/06/2025,2,534,Friend,Mobile,Monthly
1329,Jane White,64,Female,21/01/2023,Basic,11.73,Paypal,13.24,FALSE,jwhite1329@streamworld.com,Germany,Region6,26/06/2025,2,608,OrganicSearch,Mobile,Quarterly
1330,Laura Jackson,25,Male,26/10/2024,Standard,14.66,Credit Card,9.56,TRUE,ljackson1330@example.com,USA,North,26/06/2025,4,687,Ad,Desktop,Monthly
1331,Emily Thomas,73,Male,4/09/2023,Premium,20.49,Debit Card,5.38,TRUE,ethomas1331@gmail.com,Germany,Region6,26/06/2025,2,978,Friend,Mobile,Monthly
1332,Emily White,50,Non-binary,8/03/2023,Basic,9.86,Credit Card,11.62,TRUE,ewhite1332@streamworld.com,UK,South,26/06/2025,2,794,Website,Mobile,Monthly
1333,Alex Johnson,45,Male,3/05/2019,Basic,12.06,Credit Card,20.32,FALSE,ajohnson1333@example.com,Germany,Region8,26/05/2021,2,311,SocialMedia,Desktop,Monthly
1334,Laura Smith,29,Male,20/02/2023,Basic,9.86,Credit Card,60.7,FALSE,lsmith1334@yahoo.com,Canada,North,26/06/2025,2,433,SocialMedia,Mobile,Monthly
1335,John Anderson,28,Male,16/12/2022,Premium,18.32,Bank Transfer,11.2,FALSE,janderson1335@yahoo.com,USA,West,26/06/2025,1,255,Website,Tablet,Annual
1336,Alex Martin,69,Male,12/05/2025,Standard,15.66,Debit Card,3.88,TRUE,amartin1336@streamworld.com,Australia,Region6,26/06/2025,0,297,Website,Tablet,Monthly
1338,Emily Johnson,65,Female,6/07/2018,Basic,9.56,Paypal,6.72,TRUE,ejohnson1338@yahoo.com,Australia,Region10,7/06/2020,3,46,Friend,Desktop,Monthly
1339,Michael Harris,48,Female,27/01/2023,Standard,15.06,Debit Card,0.85,FALSE,mharris1339@example.com,UK,Region10,26/06/2025,2,242,Ad,Mobile,Monthly
1340,David Martin,58,Male,28/02/2019,Basic,10.75,Paypal,9.26,TRUE,dmartin1340@example.com,France,Region9,26/06/2025,3,919,Ad,Desktop,Monthly
1341,Alex Thomas,41,Prefer not to say,7/06/2025,Premium,19.96,Credit Card,0.21,FALSE,athomas1341@example.com,Australia,North,26/06/2025,1,328,SocialMedia,Desktop,Annual
1343,Michael Johnson,70,Non-binary,1/02/2022,Standard,14.76,Credit Card,4.91,TRUE,mjohnson1343@gmail.com,Canada,Central,23/08/2024,2,741,Website,Mobile,Annual
1344,John Taylor,49,Male,27/07/2024,Basic,9.47,Bank Transfer,25.95,FALSE,jtaylor1344@streamworld.com,Canada,South,26/06/2025,1,737,Website,Mobile,Annual
1345,Laura Harris,76,Male,21/11/2021,Standard,16.34,Credit Card,9.72,TRUE,lharris1345@example.com,USA,Region8,25/05/2022,5,606,Website,Mobile,Monthly
1346,Laura Smith,48,Female,15/02/2018,Standard,14.9,Debit Card,40.8,TRUE,lsmith1346@streamworld.com,USA,Region6,28/06/2020,1,966,SocialMedia,Tablet,Monthly
1347,John Johnson,56,Male,9/08/2021,Premium,21.56,Bank Transfer,68.23,FALSE,jjohnson1347@yahoo.com,France,Region10,22/12/2021,1,491,Ad,Mobile,Monthly
1348,Olivia Brown,61,Male,19/03/2023,Standard,15.56,Debit Card,4.43,FALSE,obrown1348@streamworld.com,France,Region8,9/03/2025,1,773,Website,Mobile,Monthly
1349,Michael White,45,Female,30/03/2019,Premium,21.2,Credit Card,28.69,FALSE,mwhite1349@streamworld.com,USA,South,2/08/2021,0,639,Website,Mobile,Monthly
1350,Olivia Johnson,42,Non-binary,12/04/2020,Basic,10.14,Credit Card,49.09,TRUE,ojohnson1350@gmail.com,Canada,North,11/06/2025,2,181,Friend,Mobile,Monthly
1351,Michael Martin,65,Male,22/08/2022,Premium,19.86,Credit Card,58.4,FALSE,user@@domain,Canada,North,23/02/2025,3,136,Friend,Desktop,Monthly
1352,Michael Brown,43,Male,12/05/2019,Basic,10.46,Paypal,54.84,FALSE,mbrown1352@gmail.com,UK,Region10,4/12/2021,1,458,OrganicSearch,Mobile,Monthly
1353,John Brown,29,Female,21/04/2024,Basic,10.09,Credit Card,28.93,FALSE,jbrown1353@example.com,Germany,Region10,26/06/2025,0,190,Website,Mobile,Monthly
1354,Robert Martin,65,Male,21/10/2018,Standard,15.81,Credit Card,64.15,TRUE,rmartin1354@gmail.com,UK,Region9,12/08/2019,4,75,Ad,Desktop,Annual
1355,Laura Martin,71,Prefer not to say,2/05/2024,Basic,11.05,Paypal,38.55,FALSE,lmartin1355@yahoo.com,Germany,Region9,15/01/2025,0,137,OrganicSearch,Mobile,Monthly
1356,Alex White,72,Female,16/05/2019,Basic,9.88,Credit Card,5.15,FALSE,awhite1356@example.com,France,Region10,6/03/2020,1,842,Website,Desktop,Quarterly
1357,Emily White,41,Male,18/06/2019,Basic,11.65,Paypal,4.84,FALSE,ewhite1357@example.com,Canada,Central,26/07/2019,1,363,Website,Mobile,Monthly
1358,Emily Anderson,26,Male,5/01/2022,Basic,10.43,Debit Card,55.41,FALSE,eanderson1358@yahoo.com,USA,Region8,16/04/2025,0,470,SocialMedia,Mobile,Monthly
1359,John Martin,58,Female,27/02/2020,Basic,8.77,Credit Card,5.14,TRUE,jmartin1359@gmail.com,Germany,Region7,24/01/2023,1,617,Ad,Mobile,Monthly
1360,Michael Brown,45,Female,26/11/2022,Premium,19.41,Credit Card,7.83,FALSE,mbrown1360@streamworld.com,Germany,East,17/09/2024,0,632,Friend,Desktop,Monthly
1361,John Anderson,63,Male,6/03/2021,Premium,20.71,Debit Card,1.05,FALSE,janderson1361@gmail.com,Canada,Region10,26/06/2025,0,216,Website,Tablet,Monthly
1362,David Harris,41,Male,21/11/2019,Basic,9.55,Credit Card,10.38,TRUE,dharris1362@example.com,Australia,East,25/02/2020,2,800,OrganicSearch,Mobile,Monthly
1363,Sarah Brown,42,Female,30/07/2021,Basic,10.23,Credit Card,55.23,TRUE,sbrown1363@streamworld.com,Australia,Region8,21/02/2025,1,96,Website,Mobile,Monthly
1364,David Johnson,32,Female,9/09/2018,Basic,9.22,Debit Card,22.59,FALSE,djohnson1364@yahoo.com,Australia,North,17/10/2018,2,973,Website,Desktop,Annual
1365,Laura Brown,62,Non-binary,10/09/2021,Premium,19.69,Debit Card,108.92,FALSE,lbrown1365@example.com,Canada,East,26/06/2025,5,55,Friend,Mobile,Monthly
1366,Laura Martin,31,Female,10/12/2019,Standard,14.77,Credit Card,4.9,TRUE,lmartin1366@yahoo.com,Australia,Central,2/06/2020,3,372,SocialMedia,Desktop,Monthly
1368,Sarah White,25,Female,16/08/2020,Premium,18.77,Debit Card,29.05,FALSE,swhite1368@gmail.com,USA,East,14/01/2024,3,528,Website,Mobile,Monthly
1369,David White,39,Male,19/08/2018,Premium,20.94,Debit Card,9.13,TRUE,dwhite1369@gmail.com,Australia,Region6,26/06/2025,1,667,Ad,Mobile,Quarterly
1370,Emily Smith,41,Male,14/09/2018,Standard,15.07,Credit Card,4.41,FALSE,esmith1370@streamworld.com,UK,East,19/10/2021,2,860,Ad,Mobile,Annual
1371,Laura Brown,42,Female,16/04/2020,Basic,11.87,Debit Card,38.69,FALSE,lbrown1371@example.com,Germany,Region6,28/01/2022,2,161,Website,Mobile,Monthly
1372,Emily Taylor,46,Female,19/11/2019,Premium,19.76,Paypal,1.93,TRUE,etaylor1372@yahoo.com,USA,Region10,9/12/2021,3,939,Website,Mobile,Quarterly
1373,Sarah Harris,32,Female,5/05/2024,Standard,17.14,Debit Card,12.87,FALSE,sharris1373@gmail.com,Germany,East,18/11/2024,3,585,SocialMedia,Mobile,Monthly
1374,Olivia Brown,43,Prefer not to say,18/06/2019,Basic,10.88,Credit Card,40.13,FALSE,obrown1374@gmail.com,USA,East,3/10/2022,3,939,Ad,Mobile,Quarterly
1375,Emily Jackson,72,Male,8/01/2019,Premium,21.01,Credit Card,3.51,FALSE,ejackson1375@streamworld.com,Germany,Region9,25/09/2020,5,125,Friend,Mobile,Annual
1376,Laura Harris,78,Prefer not to say,8/05/2024,Basic,10.33,Bank Transfer,8.9,FALSE,noatsign.com,France,Central,30/09/2024,0,347,Website,Mobile,Quarterly
1377,Emily Smith,56,Male,26/05/2020,Standard,14.8,Paypal,16.08,FALSE,esmith1377@yahoo.com,USA,North,9/09/2024,5,597,OrganicSearch,Mobile,Monthly
1378,John Martin,41,Female,16/02/2023,Standard,15.48,Bank Transfer,2.42,FALSE,jmartin1378@example.com,UK,Region8,3/03/2023,1,505,OrganicSearch,Desktop,Annual
1379,Emily Anderson,29,Male,29/09/2020,Standard,14.14,Paypal,7,FALSE,eanderson1379@gmail.com,Canada,Region7,4/04/2025,1,300,Ad,Desktop,Monthly
1380,Robert Johnson,41,Female,21/02/2018,Standard,14.12,Debit Card,130.94,FALSE,rjohnson1380@streamworld.com,France,West,28/10/2024,2,325,OrganicSearch,Mobile,Monthly
1381,Jane Brown,59,Female,12/02/2025,Basic,9.85,Paypal,0.28,FALSE,noatsign.com,Canada,Region7,26/06/2025,3,99,SocialMedia,Mobile,Monthly
1382,David Harris,69,Female,23/05/2019,Premium,18.83,Paypal,2.18,TRUE,dharris1382@gmail.com,UK,East,5/10/2021,2,563,Ad,Mobile,Monthly
1383,David Smith,22,Non-binary,7/05/2020,Standard,16.03,Paypal,21.15,FALSE,dsmith1383@yahoo.com,Germany,Region8,26/06/2025,2,530,Ad,Mobile,Monthly
1384,Robert Johnson,30,Male,3/03/2023,Standard,15.69,Credit Card,3.66,FALSE,user@@domain,Australia,South,15/07/2024,2,404,SocialMedia,Tablet,Monthly
1385,Robert Thomas,47,Non-binary,9/11/2020,Standard,15.87,Debit Card,23.99,TRUE,user@@domain,Canada,Central,26/06/2025,3,541,Friend,Mobile,Quarterly
1386,Jane Harris,74,Female,12/01/2018,Premium,21.17,Debit Card,26.36,TRUE,noatsign.com,Canada,Region7,10/06/2018,1,244,Friend,Mobile,Monthly
1387,Jane Harris,47,Female,29/12/2019,Premium,21.2,Credit Card,1.91,TRUE,jharris1387@yahoo.com,Germany,Region9,14/11/2024,1,0,Ad,Mobile,Monthly
1388,Michael Jackson,46,Male,6/02/2022,Standard,13.04,Credit Card,7.08,TRUE,mjackson1388@yahoo.com,UK,Region6,20/01/2024,1,77,Friend,Tablet,Monthly
1389,Jane Martin,35,Male,1/06/2022,Premium,20.97,Debit Card,55.69,FALSE,jmartin1389@gmail.com,USA,Region10,26/06/2025,3,458,Ad,Mobile,Monthly
1390,Sarah Harris,33,Female,15/02/2018,Standard,16.56,Credit Card,68.28,FALSE,sharris1390@streamworld.com,Australia,Region6,26/06/2025,2,803,Ad,Desktop,Monthly
1391,John Thomas,60,Non-binary,21/11/2021,Standard,15.46,Credit Card,0.61,FALSE,jthomas1391@gmail.com,UK,Region9,9/12/2021,4,25,SocialMedia,Tablet,Monthly
1392,Robert White,52,Female,5/12/2022,Premium,20.75,Credit Card,5.77,FALSE,rwhite1392@streamworld.com,Germany,East,26/06/2025,3,244,Ad,Mobile,Monthly
1393,Sarah Anderson,41,Female,9/08/2023,Standard,15.52,Debit Card,5.41,TRUE,sanderson1393@gmail.com,Australia,Central,26/06/2025,4,110,Ad,Mobile,Monthly
1394,Michael Johnson,70,Female,22/05/2024,Basic,10.86,Debit Card,28.85,FALSE,mjohnson1394@gmail.com,Australia,Region9,26/06/2025,1,33,Ad,Mobile,Monthly
1395,David Smith,68,Female,27/03/2023,Basic,8.33,Credit Card,28.46,FALSE,dsmith1395@example.com,Canada,Region6,26/06/2025,2,187,Ad,Mobile,Monthly
1396,Robert Taylor,69,Male,1/06/2025,Basic,11.28,Debit Card,8.53,TRUE,rtaylor1396@streamworld.com,Australia,West,26/06/2025,0,369,Website,Mobile,Monthly
1397,Alex Martin,56,Female,18/08/2020,Premium,18.89,Debit Card,4.33,FALSE,amartin1397@gmail.com,Germany,Region9,26/06/2025,5,363,OrganicSearch,Desktop,Monthly
1398,Olivia Thomas,53,Male,30/08/2018,Premium,20.3,Credit Card,2.93,FALSE,othomas1398@yahoo.com,UK,Region9,17/07/2023,3,558,Friend,Mobile,Monthly
1399,Jane Smith,29,Female,19/03/2018,Basic,9.06,Credit Card,4.61,FALSE,jsmith1399@yahoo.com,USA,South,1/07/2018,2,109,Ad,Mobile,Monthly
1400,John Harris,79,Female,8/07/2021,Premium,19.81,Debit Card,12.11,FALSE,jharris1400@streamworld.com,USA,South,6/01/2022,2,21,Ad,Mobile,Quarterly
1401,David Smith,44,Female,7/06/2024,Basic,10.83,Debit Card,66.33,FALSE,dsmith1401@example.com,France,Region6,9/09/2024,2,916,SocialMedia,Tablet,Monthly
1402,John Harris,74,Female,8/11/2018,Basic,9.34,Debit Card,43.12,TRUE,jharris1402@streamworld.com,USA,Region10,7/09/2023,5,887,Friend,Mobile,Monthly
1403,Olivia Jackson,76,Male,19/10/2022,Basic,9.46,Debit Card,66.43,TRUE,ojackson1403@yahoo.com,USA,East,26/06/2025,0,621,Website,Mobile,Monthly
1404,Alex Smith,26,Male,17/10/2022,Basic,11.43,Debit Card,1.45,FALSE,asmith1404@yahoo.com,USA,South,26/06/2025,5,589,Website,Mobile,Monthly
1405,Sarah Anderson,72,Female,10/07/2021,Basic,10.01,Credit Card,2.2,FALSE,sanderson1405@example.com,Australia,Region6,26/06/2025,1,22,OrganicSearch,Desktop,Monthly
1406,Laura Jackson,77,Male,3/09/2023,Premium,18.94,Credit Card,7.87,TRUE,ljackson1406@example.com,USA,Region8,26/06/2025,1,984,SocialMedia,Mobile,Annual
1407,John Smith,55,Male,14/06/2018,Standard,14.64,Credit Card,7.45,FALSE,jsmith1407@streamworld.com,USA,Central,31/10/2022,0,458,SocialMedia,Desktop,Monthly
